Year,reporting_delay,p
2011,168,4.624908554371052e-6
2011,169,4.524649289319269e-6
2011,170,4.427042418969296e-6
2011,171,4.332004867082882e-6
2011,172,4.239456568015167e-6
2011,173,4.149320342727774e-6
2011,174,4.061521780522568e-6
2011,175,3.975989126203335e-6
2011,176,3.892653172390032e-6
2011,177,3.8114471567247074e-6
2011,178,3.7323066637232763e-6
2011,179,3.6551695310405685e-6
2011,180,3.5799757599289e-6
2011,181,3.5066674296825143e-6
2011,182,3.4351886158714386e-6
2011,183,3.3654853121787924e-6
2011,184,3.2975053556659934e-6
2011,185,3.231198355299095e-6
2011,186,3.1665156235789607e-6
2011,187,3.1034101111259675e-6
2011,188,3.041836344077794e-6
2011,189,2.9817503641665304e-6
2011,190,2.9231096713480446e-6
2011,191,2.865873168863284e-6
2011,192,2.810001110617428e-6
2011,193,2.755455050768574e-6
2011,194,2.7021977954233237e-6
2011,195,2.650193356341714e-6
2011,196,2.599406906559043e-6
2011,197,2.549804737836656e-6
2011,198,2.501354219858358e-6
2011,199,2.454023761093038e-6
2011,200,2.4077827712483225e-06
2012,1,0.20342052307849448
2012,2,0.15282861290424749
2012,3,0.11069879246012405
2012,4,0.08214647107320415
2012,5,0.06263944904445129
2012,6,0.04891685901106125
2012,7,0.03897735957794741
